step,epoch,loss,train_acc,whiten.bias_frobenius,whiten.bias_spectral,whiten.bias_nuclear,layers.1.conv1.weight_frobenius,layers.1.conv1.weight_spectral,layers.1.conv1.weight_nuclear,layers.1.norm1.bias_frobenius,layers.1.norm1.bias_spectral,layers.1.norm1.bias_nuclear,layers.1.conv2.weight_frobenius,layers.1.conv2.weight_spectral,layers.1.conv2.weight_nuclear,layers.1.norm2.bias_frobenius,layers.1.norm2.bias_spectral,layers.1.norm2.bias_nuclear,layers.2.conv1.weight_frobenius,layers.2.conv1.weight_spectral,layers.2.conv1.weight_nuclear,layers.2.norm1.bias_frobenius,layers.2.norm1.bias_spectral,layers.2.norm1.bias_nuclear,layers.2.conv2.weight_frobenius,layers.2.conv2.weight_spectral,layers.2.conv2.weight_nuclear,layers.2.norm2.bias_frobenius,layers.2.norm2.bias_spectral,layers.2.norm2.bias_nuclear,layers.3.conv1.weight_frobenius,layers.3.conv1.weight_spectral,layers.3.conv1.weight_nuclear,layers.3.norm1.bias_frobenius,layers.3.norm1.bias_spectral,layers.3.norm1.bias_nuclear,layers.3.conv2.weight_frobenius,layers.3.conv2.weight_spectral,layers.3.conv2.weight_nuclear,layers.3.norm2.bias_frobenius,layers.3.norm2.bias_spectral,layers.3.norm2.bias_nuclear,head.weight_frobenius,head.weight_spectral,head.weight_nuclear,total_frobenius,total_spectral,total_nuclear,val_acc
0,0,4620.0,0.11050000786781311,2.420792579650879,2.4207923412323,2.4207923412323,149.766845703125,72.95953369140625,840.7808837890625,1.7174969911575317,1.7174967527389526,1.7174967527389526,113.89351654052734,65.84040069580078,672.416748046875,1.8021174669265747,1.8021175861358643,1.8021175861358643,259.0202941894531,140.234375,2200.857421875,1.0649040937423706,1.0649040937423706,1.0649040937423706,191.2548370361328,122.27509307861328,1573.259033203125,0.9655149579048157,0.9655149579048157,0.9655149579048157,154.8745574951172,95.09198760986328,1378.817138671875,2.5822033882141113,2.5822033882141113,2.5822033882141113,142.39341735839844,90.05341339111328,1089.928955078125,4.4215593338012695,4.421558856964111,4.421558856964111,17.107254028320312,16.457155227661133,27.87921142578125,428.5636248462726,140.234375,7798.913980066776,0.13570000231266022
20,0,3620.0,0.4595000147819519,9.214456558227539,9.214454650878906,9.214454650878906,106.38372802734375,66.35819244384766,467.35101318359375,9.37424087524414,9.374238967895508,9.374238967895508,92.78253173828125,55.508235931396484,374.07171630859375,10.371152877807617,10.371153831481934,10.371153831481934,83.41986083984375,51.51920700073242,436.4220886230469,4.127716064453125,4.127716064453125,4.127716064453125,91.25028228759766,59.52364730834961,421.4068908691406,5.039057731628418,5.039057731628418,5.039057731628418,92.00211334228516,55.575931549072266,465.86541748046875,4.895907878875732,4.895908355712891,4.895908355712891,123.16179656982422,73.6357192993164,725.7286987304688,15.006318092346191,15.006317138671875,15.006317138671875,9.066644668579102,7.252121448516846,18.631793975830078,243.92403956397953,73.6357192993164,2967.5064659118652,0.13570000231266022
40,1,3196.0,0.5879999995231628,24.77944564819336,24.77944564819336,24.77944564819336,167.6865692138672,135.5865936279297,592.0650634765625,18.54624366760254,18.54624366760254,18.54624366760254,118.5834732055664,70.9624252319336,508.6329650878906,14.521258354187012,14.521258354187012,14.521258354187012,111.73728942871094,66.2776107788086,683.4746704101562,9.113754272460938,9.113755226135254,9.113755226135254,117.22565460205078,72.82482147216797,659.3202514648438,6.6089630126953125,6.608963489532471,6.608963489532471,98.1547622680664,56.49202346801758,641.7833251953125,6.392733573913574,6.392733097076416,6.392733097076416,101.40064239501953,61.746376037597656,721.8430786132812,12.092669486999512,12.092669486999512,12.092669486999512,6.057853698730469,4.9930524826049805,13.08926010131836,299.7394475462571,135.5865936279297,3912.263683319092,0.43050000071525574
60,2,2882.0,0.6845000386238098,14.132000923156738,14.131999969482422,14.131999969482422,157.6437530517578,128.3077850341797,597.74609375,21.896907806396484,21.896907806396484,21.896907806396484,127.77192687988281,70.15938568115234,614.4806518554688,14.852706909179688,14.852705955505371,14.852705955505371,117.20934295654297,59.92997741699219,896.2440185546875,7.851474285125732,7.851474761962891,7.851474761962891,116.18033599853516,51.464691162109375,886.1801147460938,8.629242897033691,8.629242897033691,8.629242897033691,99.40450286865234,44.64060974121094,829.1328125,6.213274955749512,6.213274955749512,6.213274955749512,87.60306549072266,34.61174011230469,753.7070922851562,8.867249488830566,8.867249488830566,8.867249488830566,5.028086185455322,4.031540870666504,11.730422973632812,295.2068528222299,128.3077850341797,4671.6640625,0.3538999855518341
80,3,2632.0,0.7695000171661377,,,,80.32899475097656,42.581146240234375,400.3111267089844,8.355249404907227,8.355249404907227,8.355249404907227,102.45574188232422,43.39317321777344,551.2035522460938,11.7387056350708,11.7387056350708,11.7387056350708,111.06845092773438,42.66572952270508,983.6488037109375,8.670126914978027,8.670125961303711,8.670125961303711,122.9179916381836,50.485626220703125,1091.00634765625,8.235331535339355,8.235329627990723,8.235329627990723,98.73683166503906,35.63766860961914,970.27099609375,7.180554389953613,7.180553436279297,7.180553436279297,81.49584197998047,32.218223571777344,772.299560546875,11.394763946533203,11.394762992858887,11.394762992858887,6.036776065826416,4.4096360206604,13.677090644836426,247.69726875830554,50.485626220703125,4837.992204666138,0.6854999661445618
100,4,inf,0.8345000147819519,,,,78.74544525146484,59.1314697265625,347.4838562011719,11.17435073852539,11.17435073852539,11.17435073852539,84.95001983642578,48.76042175292969,455.3608093261719,10.9812593460083,10.981258392333984,10.981258392333984,102.08757019042969,42.24822235107422,940.8013916015625,8.132044792175293,8.132044792175293,8.132044792175293,119.17591094970703,57.34444046020508,1129.9405517578125,6.823861598968506,6.823861598968506,6.823861598968506,96.2528305053711,42.913299560546875,980.0194702148438,6.510227203369141,6.510226726531982,6.510226726531982,66.2019271850586,28.449167251586914,648.7894287109375,6.0032429695129395,6.0032429695129395,6.0032429695129395,3.3518614768981934,2.4460058212280273,8.164039611816406,228.33578271939112,59.1314697265625,4560.1845326423645,0.6987999677658081
120,4,inf,0.8385000228881836,,,,85.84257507324219,65.11490631103516,364.33099365234375,11.373861312866211,11.373860359191895,11.373860359191895,88.43368530273438,43.268043518066406,500.66644287109375,12.06774616241455,12.067745208740234,12.067745208740234,111.83496856689453,48.86618423461914,1066.290283203125,10.22496509552002,10.224964141845703,10.224964141845703,128.75596618652344,51.66703414916992,1301.3349609375,9.130742073059082,9.130741119384766,9.130741119384766,104.85491180419922,37.58170700073242,1113.8988037109375,6.800891876220703,6.800891399383545,6.800891399383545,62.74459457397461,26.235002517700195,643.1177978515625,4.455451965332031,4.4554524421691895,4.4554524421691895,2.701413631439209,1.9584050178527832,6.634330749511719,244.42253679004364,65.11490631103516,5050.32726764679,0.6987999677658081
140,5,inf,0.8630000352859497,,,,90.24398040771484,75.80462646484375,355.32012939453125,12.429693222045898,12.429693222045898,12.429693222045898,82.10017395019531,42.39556884765625,470.9384765625,13.63527774810791,13.635276794433594,13.635276794433594,113.64497375488281,42.831302642822266,1093.2476806640625,12.442415237426758,12.442414283752441,12.442414283752441,126.53850555419922,48.1313591003418,1334.8983154296875,10.324858665466309,10.324857711791992,10.324857711791992,100.84676361083984,35.0290641784668,1127.359130859375,8.531099319458008,8.531099319458008,8.531099319458008,62.75312042236328,27.131526947021484,632.630859375,6.925047874450684,6.925047874450684,6.925047874450684,3.621708869934082,2.8238918781280518,8.052576065063477,242.18856095758895,75.80462646484375,5086.735557556152,0.8204999566078186
160,6,inf,0.9050000309944153,,,,56.53174591064453,37.89580154418945,277.98236083984375,8.830770492553711,8.830769538879395,8.830769538879395,71.86931610107422,34.68280029296875,425.43206787109375,11.528035163879395,11.528034210205078,11.528034210205078,101.4315185546875,37.756813049316406,1038.18212890625,9.024901390075684,9.024901390075684,9.024901390075684,120.82500457763672,42.39468765258789,1337.44384765625,8.243865013122559,8.243864059448242,8.243864059448242,95.36029052734375,28.585886001586914,1105.18603515625,7.6591877937316895,7.659188270568848,7.659188270568848,54.13559341430664,17.23314666748047,581.6465454101562,5.131580352783203,5.131580352783203,5.131580352783203,3.048435926437378,2.2113215923309326,7.499965667724609,213.83848240594457,42.39468765258789,4823.791289329529,0.8220999836921692
180,7,inf,0.9015000462532043,,,,56.94687271118164,34.78999328613281,296.66571044921875,6.3093061447143555,6.309306621551514,6.309306621551514,75.21045684814453,31.846954345703125,456.90728759765625,10.960512161254883,10.960512161254883,10.960512161254883,110.49061584472656,37.09947204589844,1150.5181884765625,9.52894401550293,9.528944969177246,9.528944969177246,129.47164916992188,38.259429931640625,1487.685302734375,9.862576484680176,9.862576484680176,9.862576484680176,104.30101013183594,31.66130828857422,1224.8238525390625,8.90661334991455,8.906614303588867,8.906614303588867,59.77467727661133,23.778301239013672,612.7289428710938,6.601922035217285,6.601921558380127,6.601921558380127,3.701540470123291,2.719869375228882,8.35624885559082,229.79769780193232,38.259429931640625,5289.855409622192,0.861299991607666
