step,epoch,loss,train_acc,whiten.bias_frobenius,whiten.bias_spectral,whiten.bias_nuclear,layers.1.conv1.weight_frobenius,layers.1.conv1.weight_spectral,layers.1.conv1.weight_nuclear,layers.1.norm1.bias_frobenius,layers.1.norm1.bias_spectral,layers.1.norm1.bias_nuclear,layers.1.conv2.weight_frobenius,layers.1.conv2.weight_spectral,layers.1.conv2.weight_nuclear,layers.1.norm2.bias_frobenius,layers.1.norm2.bias_spectral,layers.1.norm2.bias_nuclear,layers.2.conv1.weight_frobenius,layers.2.conv1.weight_spectral,layers.2.conv1.weight_nuclear,layers.2.norm1.bias_frobenius,layers.2.norm1.bias_spectral,layers.2.norm1.bias_nuclear,layers.2.conv2.weight_frobenius,layers.2.conv2.weight_spectral,layers.2.conv2.weight_nuclear,layers.2.norm2.bias_frobenius,layers.2.norm2.bias_spectral,layers.2.norm2.bias_nuclear,layers.3.conv1.weight_frobenius,layers.3.conv1.weight_spectral,layers.3.conv1.weight_nuclear,layers.3.norm1.bias_frobenius,layers.3.norm1.bias_spectral,layers.3.norm1.bias_nuclear,layers.3.conv2.weight_frobenius,layers.3.conv2.weight_spectral,layers.3.conv2.weight_nuclear,layers.3.norm2.bias_frobenius,layers.3.norm2.bias_spectral,layers.3.norm2.bias_nuclear,head.weight_frobenius,head.weight_spectral,head.weight_nuclear,total_frobenius,total_spectral,total_nuclear,val_acc
0,0,4620.0,0.11050000786781311,2.420792579650879,2.4207923412323,2.4207923412323,149.766845703125,72.95953369140625,840.7808837890625,1.7174969911575317,1.7174967527389526,1.7174967527389526,113.89351654052734,65.84040069580078,672.416748046875,1.8021174669265747,1.8021175861358643,1.8021175861358643,259.0202941894531,140.234375,2200.857421875,1.0649040937423706,1.0649040937423706,1.0649040937423706,191.2548370361328,122.27509307861328,1573.259033203125,0.9655149579048157,0.9655149579048157,0.9655149579048157,154.8745574951172,95.09198760986328,1378.817138671875,2.5822033882141113,2.5822033882141113,2.5822033882141113,142.39341735839844,90.05341339111328,1089.928955078125,4.4215593338012695,4.421558856964111,4.421558856964111,17.107254028320312,16.457155227661133,27.87921142578125,428.5636248462726,140.234375,7798.913980066776,0.5027999877929688
10,0,3758.0,0.4180000126361847,9.385939598083496,9.38593864440918,9.38593864440918,357.8087463378906,286.7085876464844,1291.7740478515625,12.88870906829834,12.888707160949707,12.888707160949707,310.3175048828125,210.0264434814453,1203.5723876953125,16.257707595825195,16.257705688476562,16.257705688476562,367.3748779296875,236.42552185058594,2188.821533203125,6.442223072052002,6.442222595214844,6.442222595214844,289.3258056640625,168.7239532470703,1921.193115234375,3.3665995597839355,3.3665995597839355,3.3665995597839355,236.1478271484375,128.77212524414062,1703.6513671875,4.201397895812988,4.20139741897583,4.20139741897583,233.17642211914062,125.3396224975586,1637.3896484375,10.210773468017578,10.210773468017578,10.210773468017578,7.3890485763549805,5.144979000091553,18.32883071899414,744.2329536491462,286.7085876464844,10027.484274864197,0.5027999877929688
20,0,3306.0,0.5370000004768372,13.507892608642578,13.507891654968262,13.507891654968262,261.47259521484375,175.78341674804688,1161.4615478515625,9.660887718200684,9.660886764526367,9.660886764526367,242.60342407226562,141.3253173828125,1165.4676513671875,10.480217933654785,10.480216979980469,10.480216979980469,353.052490234375,214.1433563232422,2556.244873046875,5.040621280670166,5.040621757507324,5.040621757507324,324.4615478515625,202.3197784423828,2452.677490234375,4.345683574676514,4.345683574676514,4.345683574676514,275.1853332519531,183.54225158691406,2144.952392578125,7.014312267303467,7.014312267303467,7.014312267303467,281.6278076171875,205.2277069091797,2006.14599609375,18.379980087280273,18.379981994628906,18.379981994628906,10.99106502532959,8.403000831604004,23.20242691040039,716.3271860266976,214.1433563232422,11578.581973075867,0.5027999877929688
30,1,3012.0,0.6610000133514404,10.197673797607422,10.197672843933105,10.197672843933105,261.4767150878906,165.44325256347656,1190.1507568359375,9.934402465820312,9.934403419494629,9.934403419494629,238.2416229248047,156.44412231445312,1192.837158203125,11.633990287780762,11.633990287780762,11.633990287780762,302.4490661621094,151.6372528076172,2679.60107421875,6.4894609451293945,6.4894609451293945,6.4894609451293945,284.5343933105469,124.66243743896484,2692.9765625,4.50657320022583,4.50657320022583,4.50657320022583,218.99049377441406,88.53325653076172,2226.51318359375,4.289763927459717,4.289763927459717,4.289763927459717,190.67640686035156,86.28205108642578,1868.905517578125,11.615001678466797,11.61500072479248,11.61500072479248,7.821948528289795,6.078393459320068,17.978527069091797,618.460734953004,165.44325256347656,11927.629645347595,0.5694999694824219
40,1,2856.0,0.7125000357627869,11.861714363098145,11.861713409423828,11.861713409423828,323.539794921875,241.23538208007812,1394.3082275390625,12.88345718383789,12.88345718383789,12.88345718383789,269.95416259765625,158.8682098388672,1413.809814453125,13.240065574645996,13.240066528320312,13.240066528320312,362.9076232910156,172.23007202148438,3194.6142578125,8.457891464233398,8.457892417907715,8.457892417907715,357.5908508300781,171.96755981445312,3318.31982421875,6.414699554443359,6.414700031280518,6.414700031280518,269.0743103027344,115.9161148071289,2700.2734375,5.691989421844482,5.691988945007324,5.691988945007324,208.3143310546875,106.23308563232422,2022.2481689453125,11.626110076904297,11.626110076904297,11.626110076904297,6.530116558074951,5.253666877746582,15.127513885498047,744.1284354212473,241.23538208007812,14128.87717294693,0.5694999694824219
50,2,2764.0,0.7380000352859497,12.539331436157227,12.53933048248291,12.53933048248291,260.3487548828125,193.9559783935547,1140.64501953125,13.052424430847168,13.052422523498535,13.052422523498535,243.05821228027344,137.52772521972656,1282.2406005859375,11.746966361999512,11.746965408325195,11.746965408325195,335.1153869628906,156.9636993408203,2938.055419921875,9.119006156921387,9.119007110595703,9.119007110595703,331.8272705078125,144.5640411376953,3218.189208984375,8.080077171325684,8.080078125,8.080078125,260.35748291015625,104.88898468017578,2687.7265625,7.526554584503174,7.526554107666016,7.526554107666016,188.6702880859375,77.07952117919922,1927.8837890625,13.610222816467285,13.610221862792969,13.610221862792969,7.284275531768799,5.814919948577881,16.49440574645996,673.4700504745126,193.9559783935547,13286.909585952759,0.7120999693870544
60,2,2638.0,0.7765000462532043,13.637039184570312,13.637038230895996,13.637038230895996,257.6390075683594,199.89895629882812,1107.418701171875,10.911834716796875,10.911834716796875,10.911834716796875,240.6278076171875,152.82553100585938,1272.339111328125,13.809494972229004,13.809494972229004,13.809494972229004,318.586669921875,161.50009155273438,2974.270751953125,7.354955673217773,7.354955673217773,7.354955673217773,316.0671691894531,126.45936584472656,3284.00634765625,6.1116485595703125,6.1116485595703125,6.1116485595703125,241.71043395996094,76.95040893554688,2679.44091796875,6.629626750946045,6.629626274108887,6.629626274108887,162.48007202148438,60.86526107788086,1777.3973388671875,8.931406021118164,8.931405067443848,8.931405067443848,4.71625280380249,3.637425184249878,11.686840057373047,641.2740296877569,199.89895629882812,13173.946012496948,0.7120999693870544
70,2,inf,0.8070000410079956,9.490601539611816,9.4906005859375,9.4906005859375,178.1987762451172,107.28046417236328,929.8485717773438,6.873956680297852,6.87395715713501,6.87395715713501,201.26490783691406,117.22897338867188,1122.71826171875,9.945494651794434,9.945494651794434,9.945494651794434,285.6244812011719,145.2240753173828,2682.490966796875,6.814199447631836,6.814199447631836,6.814199447631836,294.8901672363281,131.59567260742188,3093.3974609375,6.085535049438477,6.085535049438477,6.085535049438477,230.68617248535156,84.0393295288086,2566.161376953125,7.036669731140137,7.0366692543029785,7.0366692543029785,146.83273315429688,54.16194534301758,1640.914306640625,9.059822082519531,9.059823036193848,9.059823036193848,4.776849269866943,3.5722129344940186,11.299836158752441,562.1868014960273,145.2240753173828,12102.137060165405,0.7120999693870544
80,3,inf,0.8110000491142273,,,,243.17559814453125,180.16299438476562,1034.3084716796875,8.247591972351074,8.24759292602539,8.24759292602539,219.9435577392578,120.7912826538086,1197.32568359375,7.204316139221191,7.204315662384033,7.204315662384033,295.5859680175781,133.70108032226562,2793.62109375,7.267989158630371,7.267988681793213,7.267988681793213,313.11773681640625,136.96469116210938,3258.025390625,6.674276351928711,6.674276828765869,6.674276828765869,242.946044921875,92.76892852783203,2696.285888671875,8.09428882598877,8.09428882598877,8.09428882598877,149.53948974609375,61.271480560302734,1658.7451171875,10.405879974365234,10.405879974365234,10.405879974365234,5.757213592529297,4.339420795440674,13.42918872833252,612.1539033545167,180.16299438476562,12699.635177135468,0.7763999700546265
90,3,inf,0.8490000367164612,,,,183.7113037109375,117.62847900390625,864.3817138671875,8.353344917297363,8.353343963623047,8.353343963623047,189.57415771484375,97.62461853027344,1064.4351806640625,9.193373680114746,9.193373680114746,9.193373680114746,257.8830871582031,113.89989471435547,2543.91943359375,6.132735252380371,6.1327362060546875,6.1327362060546875,274.8841857910156,102.62378692626953,3010.57470703125,6.5946044921875,6.5946044921875,6.5946044921875,220.26657104492188,76.3715591430664,2521.87646484375,6.579171180725098,6.5791707038879395,6.5791707038879395,132.7393035888672,46.659236907958984,1503.406982421875,8.264177322387695,8.264177322387695,8.264177322387695,4.2797417640686035,3.6128921508789062,9.680734634399414,527.4993703433842,117.62847900390625,11563.39262342453,0.7763999700546265
