step,epoch,loss,train_acc,whiten.bias_frobenius,whiten.bias_spectral,whiten.bias_nuclear,layers.1.conv1.weight_frobenius,layers.1.conv1.weight_spectral,layers.1.conv1.weight_nuclear,layers.1.norm1.bias_frobenius,layers.1.norm1.bias_spectral,layers.1.norm1.bias_nuclear,layers.1.conv2.weight_frobenius,layers.1.conv2.weight_spectral,layers.1.conv2.weight_nuclear,layers.1.norm2.bias_frobenius,layers.1.norm2.bias_spectral,layers.1.norm2.bias_nuclear,layers.2.conv1.weight_frobenius,layers.2.conv1.weight_spectral,layers.2.conv1.weight_nuclear,layers.2.norm1.bias_frobenius,layers.2.norm1.bias_spectral,layers.2.norm1.bias_nuclear,layers.2.conv2.weight_frobenius,layers.2.conv2.weight_spectral,layers.2.conv2.weight_nuclear,layers.2.norm2.bias_frobenius,layers.2.norm2.bias_spectral,layers.2.norm2.bias_nuclear,layers.3.conv1.weight_frobenius,layers.3.conv1.weight_spectral,layers.3.conv1.weight_nuclear,layers.3.norm1.bias_frobenius,layers.3.norm1.bias_spectral,layers.3.norm1.bias_nuclear,layers.3.conv2.weight_frobenius,layers.3.conv2.weight_spectral,layers.3.conv2.weight_nuclear,layers.3.norm2.bias_frobenius,layers.3.norm2.bias_spectral,layers.3.norm2.bias_nuclear,head.weight_frobenius,head.weight_spectral,head.weight_nuclear,total_frobenius,total_spectral,total_nuclear,val_acc
0,0,4620.0,0.11050000786781311,2.420792579650879,2.4207923412323,2.4207923412323,149.766845703125,72.95953369140625,840.7808837890625,1.7174969911575317,1.7174967527389526,1.7174967527389526,113.89351654052734,65.84040069580078,672.416748046875,1.8021174669265747,1.8021175861358643,1.8021175861358643,259.0202941894531,140.234375,2200.857421875,1.0649040937423706,1.0649040937423706,1.0649040937423706,191.2548370361328,122.27509307861328,1573.259033203125,0.9655149579048157,0.9655149579048157,0.9655149579048157,154.8745574951172,95.09198760986328,1378.817138671875,2.5822033882141113,2.5822033882141113,2.5822033882141113,142.39341735839844,90.05341339111328,1089.928955078125,4.4215593338012695,4.421558856964111,4.421558856964111,17.107254028320312,16.457155227661133,27.87921142578125,428.5636248462726,140.234375,7798.913980066776,0.5986999869346619
20,0,2976.0,0.6700000166893005,8.247989654541016,8.247990608215332,8.247990608215332,202.74661254882812,168.50819396972656,733.02685546875,11.528759002685547,11.52875804901123,11.52875804901123,179.9727783203125,111.39302825927734,823.4615478515625,11.486034393310547,11.48603343963623,11.48603343963623,132.9460906982422,72.21419525146484,933.6244506835938,7.937750339508057,7.937749862670898,7.937749862670898,158.05381774902344,88.0736312866211,1138.761474609375,7.4944844245910645,7.4944844245910645,7.4944844245910645,144.36082458496094,87.5105972290039,1175.121337890625,9.053648948669434,9.053648948669434,9.053648948669434,146.58953857421875,88.20916748046875,1260.962890625,18.551025390625,18.551025390625,18.551025390625,8.530237197875977,7.140993118286133,18.258960723876953,399.2887708130394,168.50819396972656,6157.517208576202,0.5986999869346619
40,1,inf,0.7815000414848328,17.644813537597656,17.644813537597656,17.644813537597656,178.8975830078125,116.56861114501953,794.58447265625,12.2317476272583,12.2317476272583,12.2317476272583,202.1895751953125,119.18880462646484,1009.8524169921875,12.271645545959473,12.271644592285156,12.271644592285156,150.0192413330078,77.7357406616211,1234.19140625,8.954421043395996,8.954421043395996,8.954421043395996,180.6940155029297,74.8343276977539,1617.1943359375,9.93471622467041,9.934717178344727,9.934717178344727,154.14247131347656,59.18390655517578,1604.0787353515625,10.910575866699219,10.910575866699219,10.910575866699219,124.41627502441406,50.804290771484375,1267.1685791015625,13.90615463256836,13.90615463256836,13.90615463256836,6.756719589233398,5.464968204498291,15.037796020507812,410.4008822722981,119.18880462646484,7627.96181678772,0.6371999979019165
60,2,inf,0.8055000305175781,16.31022071838379,16.310218811035156,16.310218811035156,200.69383239746094,149.89517211914062,844.209716796875,12.350916862487793,12.350915908813477,12.350915908813477,200.0480499267578,94.49772644042969,1096.689208984375,12.793329238891602,12.793330192565918,12.793330192565918,173.9442138671875,83.18327331542969,1482.1619873046875,10.87977409362793,10.879773139953613,10.879773139953613,209.9272918701172,91.292724609375,2061.8681640625,11.69884204864502,11.69884204864502,11.69884204864502,187.748779296875,78.24522399902344,2044.9010009765625,12.697244644165039,12.697245597839355,12.697245597839355,131.05946350097656,55.477813720703125,1346.821044921875,14.506442070007324,14.506441116333008,14.506441116333008,7.155478477478027,5.294270038604736,16.729610443115234,456.40969426325626,149.89517211914062,8984.617500305176,0.6348999738693237
80,3,inf,0.8245000243186951,,,,162.40057373046875,85.2530746459961,783.1788940429688,11.481818199157715,11.481818199157715,11.481818199157715,196.81732177734375,109.86461639404297,1081.4864501953125,10.280661582946777,10.280660629272461,10.280660629272461,156.35121154785156,64.85482788085938,1500.42822265625,11.045514106750488,11.045513153076172,11.045513153076172,202.14114379882812,76.84725189208984,2193.80859375,11.362271308898926,11.362272262573242,11.362272262573242,174.92495727539062,53.5955810546875,2072.58203125,13.871255874633789,13.871253967285156,13.871253967285156,121.52507019042969,42.102935791015625,1265.298095703125,16.13678550720215,16.136783599853516,16.136783599853516,7.465871334075928,5.9377288818359375,16.90235710144043,420.45452405069983,109.86461639404297,8987.862946510315,0.7537999749183655
100,4,inf,0.8645000457763672,,,,141.45301818847656,79.96061706542969,699.1171264648438,11.209854125976562,11.209854125976562,11.209854125976562,181.07275390625,96.8320083618164,1021.72412109375,10.093545913696289,10.093546867370605,10.093546867370605,155.0712890625,57.986167907714844,1517.568115234375,10.008069038391113,10.008068084716797,10.008068084716797,196.6937713623047,68.22996520996094,2208.34423828125,8.611859321594238,8.611859321594238,8.611859321594238,166.4024200439453,56.668582916259766,2001.4298095703125,8.691208839416504,8.691206932067871,8.691206932067871,96.51763153076172,31.26396369934082,1065.96923828125,10.014947891235352,10.014948844909668,10.014948844909668,5.103370666503906,4.2468366622924805,11.381826400756836,391.33235016907093,96.8320083618164,8584.163959503174,0.687999963760376
120,4,inf,0.8740000128746033,,,,132.59571838378906,68.70806121826172,683.6801147460938,9.255151748657227,9.255151748657227,9.255151748657227,167.2522430419922,72.9065170288086,1007.6476440429688,9.566377639770508,9.566377639770508,9.566377639770508,152.33180236816406,58.43920135498047,1561.2064208984375,9.831107139587402,9.831106185913086,9.831106185913086,206.19837951660156,68.54412078857422,2418.759765625,9.180500030517578,9.180500030517578,9.180500030517578,182.4925079345703,59.12899398803711,2210.79833984375,11.062057495117188,11.062056541442871,11.062056541442871,101.31066131591797,38.87741470336914,1106.463623046875,8.107450485229492,8.107451438903809,8.107451438903809,4.517448425292969,3.331742763519287,10.755300521850586,394.2228627133681,72.9065170288086,9056.31385231018,0.687999963760376
140,5,inf,0.8755000233650208,,,,172.6597137451172,132.81927490234375,738.64697265625,11.075860023498535,11.075860023498535,11.075860023498535,175.69139099121094,96.64081573486328,1023.8226318359375,10.757465362548828,10.757465362548828,10.757465362548828,169.55413818359375,73.16239166259766,1678.3568115234375,12.175283432006836,12.175283432006836,12.175283432006836,226.04037475585938,83.51847076416016,2583.230224609375,12.682726860046387,12.682727813720703,12.682727813720703,187.98455810546875,62.34382247924805,2284.05517578125,13.259459495544434,13.259459495544434,13.259459495544434,108.6069107055664,47.222835540771484,1122.192138671875,12.065938949584961,12.065937995910645,12.065937995910645,6.098884105682373,5.506311416625977,12.170494079589844,434.23661397072976,132.81927490234375,9514.491183280945,0.7398999929428101
160,6,inf,0.9035000205039978,,,,143.47879028320312,101.78426361083984,668.507568359375,9.05058765411377,9.050586700439453,9.050586700439453,176.24960327148438,90.46841430664062,1029.42529296875,10.743701934814453,10.74370288848877,10.74370288848877,171.7098846435547,68.65308380126953,1731.9263916015625,10.790301322937012,10.790301322937012,10.790301322937012,236.77769470214844,96.52275848388672,2708.035888671875,9.865755081176758,9.865756034851074,9.865756034851074,197.75572204589844,73.55876922607422,2369.322021484375,12.51715087890625,12.51715087890625,12.51715087890625,105.51006317138672,36.830284118652344,1109.4345703125,5.7034125328063965,5.70341157913208,5.70341157913208,3.991802215576172,2.7797789573669434,9.995314598083496,433.65192562614294,101.78426361083984,9685.317957401276,0.835599958896637
180,7,inf,0.8980000615119934,,,,126.58332824707031,68.32270050048828,669.4492797851562,10.110457420349121,10.110457420349121,10.110457420349121,181.1936492919922,103.8033218383789,1065.9365234375,10.656413078308105,10.656413078308105,10.656413078308105,165.98745727539062,57.043758392333984,1772.95703125,10.580727577209473,10.580728530883789,10.580728530883789,227.3552703857422,70.7237777709961,2810.68994140625,10.947650909423828,10.947651863098145,10.947651863098145,185.2770538330078,49.09049987792969,2393.53076171875,10.785724639892578,10.785724639892578,10.785724639892578,93.87794494628906,31.8969669342041,1039.8406982421875,8.507854461669922,8.507854461669922,8.507854461669922,4.860936164855957,3.783930540084839,10.603111267089844,414.6050110557585,103.8033218383789,9824.596177101135,0.8524999618530273
