step,epoch,loss,train_acc,val_acc,whiten.bias_frobenius,whiten.bias_spectral,whiten.bias_nuclear,layers.1.conv1.weight_frobenius,layers.1.conv1.weight_spectral,layers.1.conv1.weight_nuclear,layers.1.norm1.bias_frobenius,layers.1.norm1.bias_spectral,layers.1.norm1.bias_nuclear,layers.1.conv2.weight_frobenius,layers.1.conv2.weight_spectral,layers.1.conv2.weight_nuclear,layers.1.norm2.bias_frobenius,layers.1.norm2.bias_spectral,layers.1.norm2.bias_nuclear,layers.2.conv1.weight_frobenius,layers.2.conv1.weight_spectral,layers.2.conv1.weight_nuclear,layers.2.norm1.bias_frobenius,layers.2.norm1.bias_spectral,layers.2.norm1.bias_nuclear,layers.2.conv2.weight_frobenius,layers.2.conv2.weight_spectral,layers.2.conv2.weight_nuclear,layers.2.norm2.bias_frobenius,layers.2.norm2.bias_spectral,layers.2.norm2.bias_nuclear,layers.3.conv1.weight_frobenius,layers.3.conv1.weight_spectral,layers.3.conv1.weight_nuclear,layers.3.norm1.bias_frobenius,layers.3.norm1.bias_spectral,layers.3.norm1.bias_nuclear,layers.3.conv2.weight_frobenius,layers.3.conv2.weight_spectral,layers.3.conv2.weight_nuclear,layers.3.norm2.bias_frobenius,layers.3.norm2.bias_spectral,layers.3.norm2.bias_nuclear,head.weight_frobenius,head.weight_spectral,head.weight_nuclear,total_frobenius,total_spectral,total_nuclear
0,0,4620.0,0.11050000786781311,0.12229999899864197,2.420792579650879,2.4207923412323,2.4207923412323,149.766845703125,72.95953369140625,840.7808837890625,1.7174969911575317,1.7174967527389526,1.7174967527389526,113.89351654052734,65.84040069580078,672.416748046875,1.8021174669265747,1.8021175861358643,1.8021175861358643,259.0202941894531,140.234375,2200.857421875,1.0649040937423706,1.0649040937423706,1.0649040937423706,191.2548370361328,122.27509307861328,1573.259033203125,0.9655149579048157,0.9655149579048157,0.9655149579048157,154.8745574951172,95.09198760986328,1378.817138671875,2.5822033882141113,2.5822033882141113,2.5822033882141113,142.39341735839844,90.05341339111328,1089.928955078125,4.4215593338012695,4.421558856964111,4.421558856964111,17.107254028320312,16.457155227661133,27.87921142578125,428.5636248462726,140.234375,7798.913980066776
10,0,3788.0,0.40800002217292786,0.3172999918460846,13.116697311401367,13.116700172424316,13.116700172424316,390.42144775390625,342.455810546875,1084.68896484375,13.167808532714844,13.167807579040527,13.167807579040527,177.87045288085938,133.71127319335938,512.5368041992188,12.188393592834473,12.188392639160156,12.188392639160156,69.34929656982422,52.85652160644531,299.1621398925781,5.917599201202393,5.917599678039551,5.917599678039551,35.32878494262695,27.005460739135742,118.20410919189453,5.510415554046631,5.510415554046631,5.510415554046631,41.133270263671875,32.47951126098633,146.88194274902344,8.7496337890625,8.7496337890625,8.7496337890625,56.63113784790039,39.69068908691406,276.57562255859375,9.248374938964844,9.248373985290527,9.248373985290527,5.08806037902832,3.2529549598693848,12.055221557617188,442.4597608462588,342.455810546875,2518.00372838974
20,0,3376.0,0.527999997138977,0.4453999996185303,21.433612823486328,21.433612823486328,21.433612823486328,364.59417724609375,294.6543884277344,1223.523681640625,20.140541076660156,20.140539169311523,20.140539169311523,166.0726776123047,115.48937225341797,626.8116455078125,28.78660011291504,28.78660011291504,28.78660011291504,69.35355377197266,42.345130920410156,372.2334289550781,7.673095226287842,7.673095226287842,7.673095226287842,25.96965217590332,16.587257385253906,101.73062133789062,4.440059185028076,4.440058708190918,4.440058708190918,21.58479118347168,12.440694808959961,96.87300109863281,4.982132434844971,4.982132434844971,4.982132434844971,25.85332679748535,12.977550506591797,162.752685546875,6.5005412101745605,6.500540733337402,6.500540733337402,3.8081257343292236,2.9641313552856445,8.746269226074219,411.07367322620684,294.6543884277344,2686.6279125213623
30,1,3256.0,0.5560000538825989,0.5142999887466431,22.33618927001953,22.336191177368164,22.336191177368164,250.53952026367188,162.55477905273438,1054.153076171875,14.829853057861328,14.829853057861328,14.829853057861328,143.60179138183594,89.2491226196289,601.542724609375,14.156657218933105,14.156657218933105,14.156657218933105,62.794281005859375,34.53481674194336,361.4581298828125,9.144302368164062,9.144302368164062,9.144302368164062,27.21759605407715,16.473661422729492,103.81993103027344,5.784928321838379,5.784927845001221,5.784927845001221,26.222251892089844,20.0463809967041,102.89325714111328,7.396924018859863,7.396924018859863,7.396924018859863,35.97079086303711,26.175199508666992,181.24343872070312,11.884480476379395,11.884480476379395,11.884480476379395,8.098989486694336,7.420957088470459,14.906164169311523,302.2496033800554,162.55477905273438,2505.550057888031
40,1,3028.0,0.6335000395774841,0.5708999633789062,23.548978805541992,23.548982620239258,23.548982620239258,430.3897705078125,345.9095764160156,1552.73779296875,23.446073532104492,23.446073532104492,23.446073532104492,203.80014038085938,117.96134185791016,845.08984375,23.83601188659668,23.836009979248047,23.836009979248047,89.67605590820312,52.0076789855957,512.9833374023438,10.482527732849121,10.482528686523438,10.482528686523438,30.48325538635254,18.692062377929688,129.7514190673828,5.932170391082764,5.9321699142456055,5.9321699142456055,20.0854434967041,10.722875595092773,106.7912826538086,8.435233116149902,8.435233116149902,8.435233116149902,22.185590744018555,11.220312118530273,142.98880004882812,9.008671760559082,9.008672714233398,9.008672714233398,5.012279987335205,4.130475997924805,10.705073356628418,488.4991664827739,345.9095764160156,3405.737219810486
50,2,2908.0,0.6735000610351562,0.6626999974250793,17.347631454467773,17.347633361816406,17.347633361816406,396.61346435546875,337.6591796875,1264.8427734375,18.97774314880371,18.97774314880371,18.97774314880371,148.07969665527344,84.782470703125,648.9840698242188,23.645692825317383,23.64569091796875,23.64569091796875,77.88150787353516,51.617733001708984,456.7751770019531,11.007240295410156,11.00723934173584,11.00723934173584,27.467363357543945,17.649473190307617,127.16465759277344,8.012737274169922,8.012737274169922,8.012737274169922,21.302106857299805,12.503464698791504,114.79488372802734,8.138550758361816,8.1385498046875,8.1385498046875,21.157917022705078,11.345051765441895,139.8240966796875,9.892087936401367,9.892088890075684,9.892088890075684,4.701726913452148,3.916125535964966,10.062094688415527,434.21542117286486,337.6591796875,2859.4694356918335
60,2,2820.0,0.6985000371932983,0.6383999586105347,16.273517608642578,16.273517608642578,16.273517608642578,389.806640625,332.2850646972656,1281.020751953125,18.764999389648438,18.764995574951172,18.764995574951172,159.54225158691406,99.0799331665039,722.086669921875,23.36796760559082,23.367965698242188,23.367965698242188,79.62064361572266,44.762603759765625,535.740966796875,11.441601753234863,11.441600799560547,11.441600799560547,28.754182815551758,16.06574821472168,149.74105834960938,7.8944244384765625,7.894423961639404,7.894423961639404,21.241798400878906,11.364416122436523,130.65467834472656,9.138675689697266,9.138676643371582,9.138676643371582,21.074323654174805,9.900716781616211,145.28956604003906,9.138605117797852,9.138605117797852,9.138605117797852,4.697877883911133,4.00766658782959,9.919485092163086,432.44639480698874,332.2850646972656,3070.4729619026184
70,2,2692.0,0.7455000281333923,0.6766999959945679,14.102450370788574,14.10245132446289,14.10245132446289,359.1164855957031,291.7580871582031,1265.94677734375,16.883981704711914,16.88397979736328,16.88397979736328,165.7472686767578,87.23102569580078,780.1082763671875,21.617908477783203,21.617908477783203,21.617908477783203,88.89434814453125,53.08133316040039,617.4103393554688,13.656929016113281,13.656927108764648,13.656927108764648,35.28203582763672,21.132478713989258,195.88656616210938,13.032526016235352,13.032525062561035,13.032525062561035,28.40475845336914,17.24543571472168,172.31771850585938,15.279316902160645,15.279317855834961,15.279317855834961,27.119430541992188,16.25257682800293,169.1512451171875,11.808526992797852,11.808526039123535,11.808526039123535,5.674998760223389,4.488877296447754,12.467952728271484,410.9000767852367,291.7580871582031,3319.6705112457275
80,3,2656.0,0.7465000152587891,0.7095999717712402,,,,381.0635986328125,325.43231201171875,1269.219970703125,18.77669906616211,18.77669906616211,18.77669906616211,148.78489685058594,79.20948791503906,746.74951171875,19.030757904052734,19.030757904052734,19.030757904052734,89.30332946777344,44.08962631225586,666.8951416015625,15.446857452392578,15.446855545043945,15.446855545043945,36.92900848388672,19.506446838378906,217.69070434570312,12.317703247070312,12.317702293395996,12.317702293395996,32.1851921081543,18.900854110717773,199.98524475097656,16.210525512695312,16.210525512695312,16.210525512695312,29.222415924072266,15.430861473083496,189.48977661132812,14.02567195892334,14.02567195892334,14.02567195892334,7.301183700561523,5.3891377449035645,16.01527214050293,424.49141042702774,325.43231201171875,3401.8538341522217
90,3,2518.0,0.7940000295639038,0.7670999765396118,,,,235.4617156982422,154.77749633789062,955.9095458984375,16.1323299407959,16.132328033447266,16.132328033447266,129.71629333496094,69.83439636230469,659.0628662109375,22.24757957458496,22.247575759887695,22.247575759887695,74.66495513916016,38.41352844238281,614.4959716796875,14.523079872131348,14.523079872131348,14.523079872131348,31.83024024963379,16.167476654052734,207.34963989257812,9.607767105102539,9.607767105102539,9.607767105102539,23.84171485900879,12.188344955444336,171.31320190429688,12.630949974060059,12.630949974060059,12.630949974060059,19.734657287597656,9.182474136352539,142.71080017089844,8.725356101989746,8.72535514831543,8.72535514831543,4.305382251739502,3.3073625564575195,10.032218933105469,284.82816760063,154.77749633789062,2844.7413005828857
