step,epoch,loss,train_acc,val_acc,whiten.bias_frobenius,whiten.bias_spectral,whiten.bias_nuclear,layers.1.conv1.weight_frobenius,layers.1.conv1.weight_spectral,layers.1.conv1.weight_nuclear,layers.1.norm1.bias_frobenius,layers.1.norm1.bias_spectral,layers.1.norm1.bias_nuclear,layers.1.conv2.weight_frobenius,layers.1.conv2.weight_spectral,layers.1.conv2.weight_nuclear,layers.1.norm2.bias_frobenius,layers.1.norm2.bias_spectral,layers.1.norm2.bias_nuclear,layers.2.conv1.weight_frobenius,layers.2.conv1.weight_spectral,layers.2.conv1.weight_nuclear,layers.2.norm1.bias_frobenius,layers.2.norm1.bias_spectral,layers.2.norm1.bias_nuclear,layers.2.conv2.weight_frobenius,layers.2.conv2.weight_spectral,layers.2.conv2.weight_nuclear,layers.2.norm2.bias_frobenius,layers.2.norm2.bias_spectral,layers.2.norm2.bias_nuclear,layers.3.conv1.weight_frobenius,layers.3.conv1.weight_spectral,layers.3.conv1.weight_nuclear,layers.3.norm1.bias_frobenius,layers.3.norm1.bias_spectral,layers.3.norm1.bias_nuclear,layers.3.conv2.weight_frobenius,layers.3.conv2.weight_spectral,layers.3.conv2.weight_nuclear,layers.3.norm2.bias_frobenius,layers.3.norm2.bias_spectral,layers.3.norm2.bias_nuclear,head.weight_frobenius,head.weight_spectral,head.weight_nuclear,total_frobenius,total_spectral,total_nuclear
0,0,4620.0,0.11050000786781311,0.12229999899864197,2.420792579650879,2.4207923412323,2.4207923412323,149.766845703125,72.95953369140625,840.7808837890625,1.7174969911575317,1.7174967527389526,1.7174967527389526,113.89351654052734,65.84040069580078,672.416748046875,1.8021174669265747,1.8021175861358643,1.8021175861358643,259.0202941894531,140.234375,2200.857421875,1.0649040937423706,1.0649040937423706,1.0649040937423706,191.2548370361328,122.27509307861328,1573.259033203125,0.9655149579048157,0.9655149579048157,0.9655149579048157,154.8745574951172,95.09198760986328,1378.817138671875,2.5822033882141113,2.5822033882141113,2.5822033882141113,142.39341735839844,90.05341339111328,1089.928955078125,4.4215593338012695,4.421558856964111,4.421558856964111,17.107254028320312,16.457155227661133,27.87921142578125,428.5636248462726,140.234375,7798.913980066776
5,0,4160.0,0.28300002217292786,0.21639999747276306,32.2044563293457,32.2044563293457,32.2044563293457,263.7817687988281,178.58035278320312,915.41748046875,18.529264450073242,18.529264450073242,18.529264450073242,290.42584228515625,205.54010009765625,890.2300415039062,18.299835205078125,18.299835205078125,18.299835205078125,234.21632385253906,149.4402313232422,1021.4097290039062,7.977801322937012,7.977801322937012,7.977801322937012,256.0271301269531,162.72329711914062,1137.8060302734375,5.34703254699707,5.34703254699707,5.34703254699707,233.81082153320312,150.257568359375,1078.07177734375,4.630522727966309,4.630522727966309,4.630522727966309,205.48106384277344,127.96819305419922,1034.664306640625,12.951744079589844,12.951742172241211,12.951742172241211,7.05252742767334,5.386281967163086,16.47679901123047,610.9596101612088,205.54010009765625,6194.016819000244
10,0,3856.0,0.3915000259876251,0.26339998841285706,17.647279739379883,17.647281646728516,17.647281646728516,144.78810119628906,94.63768768310547,555.1961669921875,9.47977066040039,9.479771614074707,9.479771614074707,155.19996643066406,106.97342681884766,551.460693359375,8.124418258666992,8.124418258666992,8.124418258666992,127.88578033447266,80.45811462402344,634.3778686523438,4.347140312194824,4.347140312194824,4.347140312194824,166.58558654785156,98.5782699584961,829.3787231445312,3.6216111183166504,3.6216113567352295,3.6216113567352295,160.5865020751953,83.99845886230469,853.8890991210938,3.172142267227173,3.172142744064331,3.172142744064331,182.3730010986328,103.70814514160156,1010.4610595703125,8.764833450317383,8.7648344039917,8.7648344039917,6.575690746307373,4.295765399932861,15.759289741516113,385.7894858165416,106.97342681884766,4505.680100917816
15,0,3768.0,0.4085000157356262,0.3116999864578247,15.977112770080566,15.9771146774292,15.9771146774292,247.38446044921875,202.39625549316406,816.7735595703125,11.929509162902832,11.929510116577148,11.929510116577148,189.04794311523438,116.98979187011719,666.63525390625,9.387656211853027,9.387657165527344,9.387657165527344,138.46095275878906,82.40817260742188,705.9547729492188,4.356629848480225,4.356629371643066,4.356629371643066,170.52841186523438,106.36723327636719,863.78271484375,3.5250444412231445,3.5250446796417236,3.5250446796417236,157.31829833984375,95.03985595703125,869.4417114257812,3.414254665374756,3.414254903793335,3.414254903793335,185.8327178955078,110.51065063476562,1087.8292236328125,12.486135482788086,12.486135482788086,12.486135482788086,9.540594100952148,7.1703667640686035,19.75987434387207,453.04317235273356,202.39625549316406,5091.253457069397
20,0,3596.0,0.4740000367164612,0.3228999972343445,19.837818145751953,19.837818145751953,19.837818145751953,234.3827362060547,167.84300231933594,885.4112548828125,14.388957977294922,14.388957977294922,14.388957977294922,196.11129760742188,133.94488525390625,747.7366943359375,15.118200302124023,15.11820125579834,15.11820125579834,168.50527954101562,115.82554626464844,864.77734375,6.792550563812256,6.792550563812256,6.792550563812256,204.17526245117188,144.50596618652344,987.209228515625,5.4539971351623535,5.4539971351623535,5.4539971351623535,179.01101684570312,122.9620590209961,941.8319091796875,4.902500629425049,4.902500629425049,4.902500629425049,174.94374084472656,103.92569732666016,1046.82666015625,9.93250560760498,9.93250560760498,9.93250560760498,5.410577297210693,3.3337576389312744,13.059032440185547,476.63793512401367,167.84300231933594,5563.278654575348
25,1,3504.0,0.4865000247955322,0.33309999108314514,17.525785446166992,17.52578353881836,17.52578353881836,247.86196899414062,175.77896118164062,912.3245239257812,12.896567344665527,12.896565437316895,12.896565437316895,210.92469787597656,143.65744018554688,813.8308715820312,13.805342674255371,13.805341720581055,13.805341720581055,168.6931915283203,104.74015045166016,912.3771362304688,6.765773773193359,6.765773296356201,6.765773296356201,198.01211547851562,121.76769256591797,1088.88525390625,6.644643306732178,6.644644260406494,6.644644260406494,178.4568328857422,107.548583984375,1046.498779296875,8.10628604888916,8.106287002563477,8.106287002563477,198.65843200683594,116.35250854492188,1205.3311767578125,15.899346351623535,15.899346351623535,15.899346351623535,8.033596992492676,5.534019947052002,18.228511810302734,496.0242103387165,175.77896118164062,6079.1199951171875
30,1,3484.0,0.4765000343322754,0.3773999810218811,31.426488876342773,31.42648696899414,31.42648696899414,254.0387420654297,169.163330078125,983.1611328125,18.89055061340332,18.890552520751953,18.890552520751953,209.614501953125,125.90979766845703,849.7965087890625,15.768416404724121,15.768416404724121,15.768416404724121,196.44393920898438,120.66090393066406,1082.6390380859375,9.383368492126465,9.383369445800781,9.383369445800781,229.85633850097656,139.8148193359375,1298.953857421875,8.560413360595703,8.560412406921387,8.560412406921387,200.7895050048828,118.9797592163086,1217.8702392578125,5.429491996765137,5.4294915199279785,5.4294915199279785,206.39903259277344,125.30037689208984,1328.8143310546875,15.270869255065918,15.270867347717285,15.270867347717285,9.862308502197266,8.247359275817871,20.974628448486328,533.787839668898,169.163330078125,6886.939332485199
35,1,3372.0,0.5285000205039978,0.4197999835014343,17.567092895507812,17.567092895507812,17.567092895507812,275.3210754394531,235.89529418945312,938.7958984375,17.38140296936035,17.38140296936035,17.38140296936035,197.17916870117188,121.84273529052734,855.1776733398438,13.474507331848145,13.474506378173828,13.474506378173828,172.2470703125,95.44669342041016,1073.337890625,9.875069618225098,9.875068664550781,9.875068664550781,192.24154663085938,106.6298828125,1288.4306640625,6.8874030113220215,6.88740348815918,6.88740348815918,156.64788818359375,82.83367919921875,1146.841552734375,6.105814456939697,6.105813503265381,6.105813503265381,149.12832641601562,70.1841049194336,1163.470703125,14.088340759277344,14.08834171295166,14.08834171295166,7.247389793395996,6.041794776916504,15.38273811340332,478.8637821024693,235.89529418945312,6566.816750049591
40,1,3272.0,0.5710000395774841,0.5045999884605408,9.574727058410645,9.574727058410645,9.574727058410645,246.55088806152344,207.55140686035156,885.4376220703125,18.522550582885742,18.522550582885742,18.522550582885742,199.10763549804688,126.102294921875,894.7410278320312,10.494155883789062,10.494155883789062,10.494155883789062,177.47360229492188,102.76136016845703,1120.7645263671875,6.724582195281982,6.724582195281982,6.724582195281982,199.81314086914062,108.88886260986328,1369.7470703125,6.0768656730651855,6.076866149902344,6.076866149902344,160.24424743652344,89.4208984375,1211.5870361328125,5.777487754821777,5.7774882316589355,5.7774882316589355,157.84959411621094,84.48339080810547,1217.923828125,15.415966033935547,15.41596508026123,15.41596508026123,7.5593156814575195,6.340731143951416,16.301910400390625,472.6555674140276,207.55140686035156,6789.089356422424
45,1,3228.0,0.5865000486373901,0.5658000111579895,12.209556579589844,12.20955753326416,12.20955753326416,235.75538635253906,167.14759826660156,993.9818115234375,13.737560272216797,13.73755931854248,13.73755931854248,201.96685791015625,111.63850402832031,975.3448486328125,10.070133209228516,10.070133209228516,10.070133209228516,183.10264587402344,100.89710998535156,1252.9161376953125,8.311995506286621,8.311996459960938,8.311996459960938,210.82627868652344,107.4194107055664,1575.423828125,7.1683735847473145,7.1683735847473145,7.1683735847473145,172.31991577148438,80.79557037353516,1386.19775390625,5.463336944580078,5.463336944580078,5.463336944580078,161.6800537109375,80.63800048828125,1317.6015625,8.777750968933105,8.777750968933105,8.777750968933105,6.344252586364746,4.6734442710876465,15.249714851379395,480.506949490118,167.14759826660156,7582.4543652534485
