step,epoch,loss,train_acc,whiten.bias_frobenius,whiten.bias_spectral,whiten.bias_nuclear,layers.1.conv1.weight_frobenius,layers.1.conv1.weight_spectral,layers.1.conv1.weight_nuclear,layers.1.norm1.bias_frobenius,layers.1.norm1.bias_spectral,layers.1.norm1.bias_nuclear,layers.1.conv2.weight_frobenius,layers.1.conv2.weight_spectral,layers.1.conv2.weight_nuclear,layers.1.norm2.bias_frobenius,layers.1.norm2.bias_spectral,layers.1.norm2.bias_nuclear,layers.2.conv1.weight_frobenius,layers.2.conv1.weight_spectral,layers.2.conv1.weight_nuclear,layers.2.norm1.bias_frobenius,layers.2.norm1.bias_spectral,layers.2.norm1.bias_nuclear,layers.2.conv2.weight_frobenius,layers.2.conv2.weight_spectral,layers.2.conv2.weight_nuclear,layers.2.norm2.bias_frobenius,layers.2.norm2.bias_spectral,layers.2.norm2.bias_nuclear,layers.3.conv1.weight_frobenius,layers.3.conv1.weight_spectral,layers.3.conv1.weight_nuclear,layers.3.norm1.bias_frobenius,layers.3.norm1.bias_spectral,layers.3.norm1.bias_nuclear,layers.3.conv2.weight_frobenius,layers.3.conv2.weight_spectral,layers.3.conv2.weight_nuclear,layers.3.norm2.bias_frobenius,layers.3.norm2.bias_spectral,layers.3.norm2.bias_nuclear,head.weight_frobenius,head.weight_spectral,head.weight_nuclear,total_frobenius,total_spectral,total_nuclear,val_acc
0,0,4620.0,0.11050000786781311,2.420792579650879,2.4207923412323,2.4207923412323,149.766845703125,72.95953369140625,840.7808837890625,1.7174969911575317,1.7174967527389526,1.7174967527389526,113.89351654052734,65.84040069580078,672.416748046875,1.8021174669265747,1.8021175861358643,1.8021175861358643,259.0202941894531,140.234375,2200.857421875,1.0649040937423706,1.0649040937423706,1.0649040937423706,191.2548370361328,122.27509307861328,1573.259033203125,0.9655149579048157,0.9655149579048157,0.9655149579048157,154.8745574951172,95.09198760986328,1378.817138671875,2.5822033882141113,2.5822033882141113,2.5822033882141113,142.39341735839844,90.05341339111328,1089.928955078125,4.4215593338012695,4.421558856964111,4.421558856964111,17.107254028320312,16.457155227661133,27.87921142578125,428.5636248462726,140.234375,7798.913980066776,0.14829999208450317
20,0,3918.0,0.3675000071525574,8.094077110290527,8.094077110290527,8.094077110290527,287.1201477050781,233.7027130126953,1062.4327392578125,9.219852447509766,9.219852447509766,9.219852447509766,285.1021423339844,224.19778442382812,1153.376708984375,11.154250144958496,11.154250144958496,11.154250144958496,255.40850830078125,161.84228515625,1731.4876708984375,6.565579414367676,6.565578937530518,6.565578937530518,310.5540771484375,201.1149139404297,2076.18212890625,5.234584331512451,5.234583854675293,5.234583854675293,248.1328125,141.41262817382812,1738.78076171875,5.006970405578613,5.0069708824157715,5.0069708824157715,251.65353393554688,162.68092346191406,1667.130126953125,13.450224876403809,13.450225830078125,13.450225830078125,7.201362133026123,5.020791053771973,16.117719650268555,671.4917930945229,233.7027130126953,9504.233395576477,0.14829999208450317
40,1,3796.0,0.41050001978874207,27.207378387451172,27.207378387451172,27.207378387451172,350.2704772949219,292.4657287597656,1389.82177734375,13.13976001739502,13.139759063720703,13.139759063720703,314.1624755859375,203.7396697998047,1524.6923828125,11.776533126831055,11.776534080505371,11.776534080505371,327.4603271484375,187.84951782226562,2406.54833984375,6.701440334320068,6.70143985748291,6.70143985748291,347.71307373046875,171.78054809570312,2808.48681640625,6.197847366333008,6.197847843170166,6.197847843170166,276.0438232421875,143.2137451171875,2252.40625,6.627931118011475,6.627931118011475,6.627931118011475,257.02813720703125,124.04264068603516,2031.9697265625,22.039546966552734,22.0395450592041,22.0395450592041,11.558095932006836,10.635677337646484,21.14038848876953,770.4439864508322,292.4657287597656,12528.756116867065,0.22509999573230743
60,2,3564.0,0.48350003361701965,28.278461456298828,28.278459548950195,28.278459548950195,501.74591064453125,427.5786437988281,1785.91162109375,18.547718048095703,18.54771614074707,18.54771614074707,390.92877197265625,245.87744140625,1889.5787353515625,14.856746673583984,14.8567476272583,14.8567476272583,449.0855712890625,272.68450927734375,3240.10595703125,11.433600425720215,11.433599472045898,11.433599472045898,453.57720947265625,238.2794952392578,3873.5625,9.407795906066895,9.407795906066895,9.407795906066895,315.3056640625,151.7053985595703,2838.90380859375,7.151647567749023,7.151646614074707,7.151646614074707,250.50137329101562,121.4345932006836,2266.766357421875,10.301738739013672,10.301738739013672,10.301738739013672,7.400007247924805,5.32252311706543,17.589733123779297,987.9011472261626,427.5786437988281,16012.396416664124,0.39389997720718384
80,3,3440.0,0.5260000228881836,,,,319.2540283203125,240.39549255371094,1421.3189697265625,10.332877159118652,10.332876205444336,10.332876205444336,324.7126159667969,175.80300903320312,1754.025634765625,13.424105644226074,13.424107551574707,13.424107551574707,399.49737548828125,189.9232940673828,3256.09521484375,11.270816802978516,11.270816802978516,11.270816802978516,430.897705078125,207.88943481445312,4078.677490234375,6.1577229499816895,6.157721519470215,6.157721519470215,291.6531982421875,112.42987823486328,2950.015625,5.848861217498779,5.848860740661621,5.848860740661621,246.6420440673828,108.9653091430664,2397.17529296875,15.464293479919434,15.464293479919434,15.464293479919434,9.411539077758789,7.895222187042236,20.725406646728516,836.2655937088738,240.39549255371094,15940.53231048584,0.35009998083114624
100,4,3244.0,0.5800000429153442,,,,234.2328643798828,107.24568176269531,1233.280517578125,7.234378337860107,7.234378337860107,7.234378337860107,259.8260192871094,108.46595764160156,1563.818603515625,11.366203308105469,11.366204261779785,11.366204261779785,332.76318359375,130.92372131347656,3030.5693359375,8.21303653717041,8.21303653717041,8.21303653717041,418.0001220703125,162.6412811279297,4152.7705078125,6.207183361053467,6.207183361053467,6.207183361053467,290.6763916015625,107.90782165527344,3005.189208984375,7.71606969833374,7.71606969833374,7.71606969833374,219.73187255859375,97.87023162841797,2274.280029296875,15.398946762084961,15.398946762084961,15.398946762084961,7.657413959503174,6.495004653930664,16.573606491088867,735.6953887965985,162.6412811279297,15332.617628574371,0.20960000157356262
120,4,3236.0,0.5879999995231628,,,,294.2978820800781,196.54141235351562,1382.55517578125,11.081106185913086,11.081107139587402,11.081107139587402,293.22314453125,141.95457458496094,1645.7935791015625,12.322717666625977,12.32271671295166,12.32271671295166,350.3026123046875,155.66346740722656,3130.114013671875,10.787693977355957,10.78769302368164,10.78769302368164,422.0186462402344,162.38648986816406,4347.888671875,6.282081127166748,6.282081127166748,6.282081127166748,296.7880859375,97.83719635009766,3217.274658203125,8.254484176635742,8.254484176635742,8.254484176635742,227.24697875976562,93.34085845947266,2390.056884765625,13.552098274230957,13.552099227905273,13.552099227905273,6.588585376739502,5.10510778427124,15.562173843383789,783.4875593530404,196.54141235351562,16191.52533864975,0.20960000157356262
140,5,3160.0,0.6145000457763672,,,,297.5430908203125,172.53814697265625,1433.89013671875,11.690802574157715,11.690802574157715,11.690802574157715,299.020751953125,145.5548858642578,1703.368408203125,14.142831802368164,14.142833709716797,14.142833709716797,355.1998596191406,161.76809692382812,3282.095703125,9.170761108398438,9.170761108398438,9.170761108398438,441.5499267578125,183.29696655273438,4586.0537109375,8.101631164550781,8.101631164550781,8.101631164550781,314.60382080078125,127.52625274658203,3383.17919921875,9.052960395812988,9.052961349487305,9.052961349487305,231.29002380371094,116.0673828125,2417.429443359375,15.517156600952148,15.517154693603516,15.517154693603516,7.470434665679932,6.097614288330078,16.474979400634766,807.7216090574943,183.29696655273438,16890.16772556305,0.44339999556541443
160,6,3044.0,0.6585000157356262,,,,269.2393493652344,185.70948791503906,1291.185302734375,12.876659393310547,12.87665843963623,12.87665843963623,274.70672607421875,118.79788970947266,1637.5111083984375,13.11572551727295,13.11572551727295,13.11572551727295,347.3289794921875,135.10540771484375,3278.52587890625,7.198583126068115,7.198583126068115,7.198583126068115,439.6648864746094,169.03024291992188,4721.177734375,7.270076751708984,7.270076274871826,7.270076274871826,322.9302673339844,123.43782806396484,3538.426513671875,8.058985710144043,8.05898666381836,8.05898666381836,229.29981994628906,111.59146118164062,2454.1708984375,16.611127853393555,16.611127853393555,16.611127853393555,8.818987846374512,7.878681659698486,17.86051368713379,787.1593012678517,185.70948791503906,17003.989108085632,0.535099983215332
180,7,3074.0,0.6390000581741333,,,,306.7715148925781,211.85462951660156,1422.42138671875,10.653428077697754,10.653426170349121,10.653426170349121,301.402099609375,137.5279083251953,1753.4560546875,13.282270431518555,13.282270431518555,13.282270431518555,351.21612548828125,122.86087036132812,3370.93017578125,8.646127700805664,8.64612865447998,8.64612865447998,447.5113830566406,165.75497436523438,4856.822265625,9.23245620727539,9.23245620727539,9.23245620727539,347.6559143066406,144.51376342773438,3771.84716796875,8.745402336120605,8.745401382446289,8.745401382446289,230.2560577392578,96.30638885498047,2554.447021484375,16.112394332885742,16.112394332885742,16.112394332885742,8.750781059265137,7.190364360809326,18.5219783782959,826.629454554138,211.85462951660156,17815.118127822876,0.49889999628067017
